entity_id,family,current_url,finding_id,finding_heading,finding_text,evidence_class,severity,scope,status,recommendation,dossier_path
WP-32872,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/use-medium-base-coat-on-silk/,WP-32872-F002,Informative/decorative image ALT coverage is unresolved,"#### WP-32872-F002 — Informative/decorative image ALT coverage is unresolved

```yaml
severity: P2
scope: PAGE
status: BLOCKED
evidence_class: MEASURED
confidence: HIGH
source_refs: supplied evidence: WP-32872 evidence.image_count, evidence.images_missing_alt; registry/SYSTEMIC-FINDINGS.md SYS-011
google_basis: GOOGLE_RECOMMENDED
google_reference: https://developers.google.com/search/docs/appearance/google-images
seo_owner_current: CONTENT/UNKNOWN_NEEDS_VERIFICATION
seo_owner_target: CONTENT for image-purpose decisions
rank_math_capability_checked: BLOCKED_BY_ACCESS
rank_math_path_or_reason_not_used: ALT ownership and production configuration were not supplied
```

**Evidence:** The supplied snapshot reports 5 images and 3 images missing ALT. Image purpose/decorative status and appropriate text were not independently inspected.

**Impact:** Image accessibility and image-search interpretation may be incomplete; no traffic causation is claimed.

**Recommendation:** Initial — review each image by role; use descriptive ALT only for informative images and empty ALT for decorative images. Do not invent visual facts or use ALT as a keyword field.

**Acceptance criteria:** Second Review or approved family work records the informative/decorative decision and resulting ALT for every image, with no fabricated descriptions.

**Audit outcome:** Supplied Round-1 evidence is sufficient for technical observations and initial recommendations. Search Console Page+Query relationship, complete legacy redirect history, rendered structured-data verification, current WordPress/Rank Math ownership, and image-purpose review remain UNKNOWN_NEEDS_VERIFICATION or BLOCKED_BY_ACCESS. No Production change is authorized.",MEASURED,P2,PAGE,BLOCKED,,pages/education/WP-32872.md
WP-32873,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/combining-mariwork-fabric-colors-with-other-brands/,WP-32873-F001,severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH,"#### WP-32873-F001

- severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH
- source_refs: supplied evidence (`schema_types: []`, HTTP 200 HTML snapshot); SYS-004
- impact: No parsed structured-data type was reported for this lesson, so lesson/video/entity markup availability and consistency cannot be verified from the supplied snapshot.
- recommendation: INITIAL — inspect the rendered HTML and the central SEO/schema owner; add only markup supported by visible, verifiable lesson/media data after Second Review.
- acceptance_criteria: Schema output, if retained or added, matches visible content and has one verified owner; no duplicate output.
- google_basis: GOOGLE_CONSISTENT; google_reference: https://developers.google.com/search/docs/appearance/structured-data/intro-structured-data
- seo_owner_current: UNKNOWN_NEEDS_VERIFICATION; seo_owner_target: RANK_MATH where capability is verified, otherwise documented central owner
- rank_math_capability_checked: BLOCKED_BY_ACCESS; rank_math_path_or_reason_not_used: Production configuration/modules unavailable.",MEASURED,P2,PAGE,CONFIRMED,INITIAL — inspect the rendered HTML and the central SEO/schema owner,pages/education/WP-32873.md
WP-32873,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/combining-mariwork-fabric-colors-with-other-brands/,WP-32873-F002,severity: P2; scope: PAGE; status: BLOCKED; evidence_class: OBSERVED; confidence: HIGH,"#### WP-32873-F002

- severity: P2; scope: PAGE; status: BLOCKED; evidence_class: OBSERVED; confidence: HIGH
- source_refs: supplied text excerpt; SYS-007
- impact: The supplied evidence names a video/lesson but does not establish its embeddability, transcript/text completeness, or Page+Query relationship.
- recommendation: INITIAL — verify public rendered media and lesson body completeness, then use joined Page+Query or independent intent research before targeting queries.
- acceptance_criteria: Media URL/embed status and visible supporting text are evidenced; no query is attributed from separate GSC exports.
- google_basis: GOOGLE_CONSISTENT; google_reference: https://developers.google.com/search/docs/fundamentals/creating-helpful-content
- seo_owner_current: CONTENT/UNKNOWN_NEEDS_VERIFICATION; seo_owner_target: CONTENT for lesson/media content
- rank_math_capability_checked: NOT_APPLICABLE_FOR_CONTENT_GAP; rank_math_path_or_reason_not_used: Evidence gap concerns visible lesson/media content, not a verified Rank Math control.",OBSERVED,P2,PAGE,BLOCKED,"INITIAL — verify public rendered media and lesson body completeness, then use joined Page+Query or independent intent research before targeting queries.",pages/education/WP-32873.md
WP-32874,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/durability-of-mariwork-fabric-colors-and-how-to-maintain-them/,WP-32874-F001,severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH,"#### WP-32874-F001

- severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH
- source_refs: supplied evidence (`schema_types: []`); SYS-004
- impact: No parsed structured-data type was reported, leaving lesson/media entity representation and consistency unverified.
- recommendation: INITIAL — verify rendered output and central SEO/schema ownership; use only markup supported by visible, accurate content.
- acceptance_criteria: One verified schema owner; output, if used, matches visible lesson facts and media.
- google_basis: GOOGLE_CONSISTENT; google_reference: https://developers.google.com/search/docs/appearance/structured-data/intro-structured-data
- seo_owner_current: UNKNOWN_NEEDS_VERIFICATION; seo_owner_target: RANK_MATH where capability is verified, otherwise documented central owner
- rank_math_capability_checked: BLOCKED_BY_ACCESS; rank_math_path_or_reason_not_used: Production configuration/modules unavailable.",MEASURED,P2,PAGE,CONFIRMED,INITIAL — verify rendered output and central SEO/schema ownership,pages/education/WP-32874.md
WP-32874,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/durability-of-mariwork-fabric-colors-and-how-to-maintain-them/,WP-32874-F002,severity: P2; scope: PAGE; status: BLOCKED; evidence_class: OBSERVED; confidence: MEDIUM,"#### WP-32874-F002

- severity: P2; scope: PAGE; status: BLOCKED; evidence_class: OBSERVED; confidence: MEDIUM
- source_refs: supplied text excerpt; SYS-007
- impact: A product-storage duration claim and referenced video are present in the excerpt, but supporting source context, rendered media, and Page+Query intent evidence are unavailable.
- recommendation: INITIAL — independently validate the claim and media presentation before any content or query recommendation; do not infer GSC query ownership.
- acceptance_criteria: Claim provenance/currentness and media output are documented; Page+Query relation is joined or explicitly marked unavailable.
- google_basis: GOOGLE_CONSISTENT; google_reference: https://developers.google.com/search/docs/fundamentals/creating-helpful-content
- seo_owner_current: CONTENT/UNKNOWN_NEEDS_VERIFICATION; seo_owner_target: CONTENT
- rank_math_capability_checked: NOT_APPLICABLE_FOR_CONTENT_GAP; rank_math_path_or_reason_not_used: Concern is content evidence, not a verified Rank Math control.",OBSERVED,P2,PAGE,BLOCKED,INITIAL — independently validate the claim and media presentation before any content or query recommendation,pages/education/WP-32874.md
WP-32875,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/how-to-wash-works-with-fabric-dye/,WP-32875-F001,severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH,"#### WP-32875-F001

- severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH
- source_refs: supplied evidence (`images_missing_alt: 1`); SYS-011
- impact: One reported image has empty ALT; its informative/decorative role is not identified, so the correct accessible text cannot be determined from the snapshot.
- recommendation: INITIAL — review the image in context; provide concise descriptive ALT only if informative, otherwise retain empty ALT for decorative media.
- acceptance_criteria: Every page image has an evidence-backed informative/decorative decision and no invented description.
- google_basis: GOOGLE_RECOMMENDED; google_reference: https://developers.google.com/search/docs/appearance/google-images
- seo_owner_current: CONTENT/UNKNOWN_NEEDS_VERIFICATION; seo_owner_target: CONTENT for ALT decisions
- rank_math_capability_checked: BLOCKED_BY_ACCESS; rank_math_path_or_reason_not_used: Image/template ownership and Rank Math configuration unavailable.",MEASURED,P2,PAGE,CONFIRMED,INITIAL — review the image in context,pages/education/WP-32875.md
WP-32875,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/how-to-wash-works-with-fabric-dye/,WP-32875-F002,severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH,"#### WP-32875-F002

- severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH
- source_refs: supplied evidence (`schema_types: []`); SYS-004
- impact: No parsed structured-data type was reported for the lesson, leaving media/lesson representation unverified.
- recommendation: INITIAL — verify rendered output and one central schema owner before considering any structured-data change.
- acceptance_criteria: Any output is consistent with visible content and has no duplicate owner.
- google_basis: GOOGLE_CONSISTENT; google_reference: https://developers.google.com/search/docs/appearance/structured-data/intro-structured-data
- seo_owner_current: UNKNOWN_NEEDS_VERIFICATION; seo_owner_target: RANK_MATH where capability is verified, otherwise documented central owner
- rank_math_capability_checked: BLOCKED_BY_ACCESS; rank_math_path_or_reason_not_used: Production configuration/modules unavailable.",MEASURED,P2,PAGE,CONFIRMED,INITIAL — verify rendered output and one central schema owner before considering any structured-data change.,pages/education/WP-32875.md
WP-32876,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/how-to-fix-colors/,WP-32876-F001,severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH,"#### WP-32876-F001

- severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH
- source_refs: supplied evidence (`schema_types: []`); SYS-004
- impact: No parsed structured-data type was reported, so lesson/media markup and consistency are unverified.
- recommendation: INITIAL — inspect rendered output and central schema ownership; do not add unsupported markup.
- acceptance_criteria: Any schema is visible-content-consistent and emitted by one verified owner.
- google_basis: GOOGLE_CONSISTENT; google_reference: https://developers.google.com/search/docs/appearance/structured-data/intro-structured-data
- seo_owner_current: UNKNOWN_NEEDS_VERIFICATION; seo_owner_target: RANK_MATH where capability is verified, otherwise documented central owner
- rank_math_capability_checked: BLOCKED_BY_ACCESS; rank_math_path_or_reason_not_used: Production configuration/modules unavailable.",MEASURED,P2,PAGE,CONFIRMED,INITIAL — inspect rendered output and central schema ownership,pages/education/WP-32876.md
WP-32876,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/how-to-fix-colors/,WP-32876-F002,severity: P2; scope: PAGE; status: BLOCKED; evidence_class: OBSERVED; confidence: MEDIUM,"#### WP-32876-F002

- severity: P2; scope: PAGE; status: BLOCKED; evidence_class: OBSERVED; confidence: MEDIUM
- source_refs: supplied text excerpt; SYS-007
- impact: The lesson contains procedural heat-setting guidance, but the supplied audit does not independently validate the instructions or show the referenced video output; query intent is also unproven.
- recommendation: INITIAL — route the instructional steps and media through subject/content review before any rewrite or query targeting.
- acceptance_criteria: Current source/provenance and rendered media are documented; no Page+Query relation is inferred.
- google_basis: GOOGLE_CONSISTENT; google_reference: https://developers.google.com/search/docs/fundamentals/creating-helpful-content
- seo_owner_current: CONTENT/UNKNOWN_NEEDS_VERIFICATION; seo_owner_target: CONTENT
- rank_math_capability_checked: NOT_APPLICABLE_FOR_CONTENT_GAP; rank_math_path_or_reason_not_used: Concern is instructional evidence, not a verified Rank Math control.",OBSERVED,P2,PAGE,BLOCKED,INITIAL — route the instructional steps and media through subject/content review before any rewrite or query targeting.,pages/education/WP-32876.md
WP-32877,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/what-fabrics-need-a-base-coat/,WP-32877-F001,severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH,"#### WP-32877-F001

- severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH
- source_refs: supplied evidence (`images_missing_alt: 1`); SYS-011
- impact: One image lacks ALT in the supplied snapshot; informative versus decorative purpose is unknown.
- recommendation: INITIAL — inspect context and assign descriptive ALT only where the image conveys page information; otherwise use empty ALT.
- acceptance_criteria: Image-role decision and resulting ALT are evidenced without invented details.
- google_basis: GOOGLE_RECOMMENDED; google_reference: https://developers.google.com/search/docs/appearance/google-images
- seo_owner_current: CONTENT/UNKNOWN_NEEDS_VERIFICATION; seo_owner_target: CONTENT for ALT decisions
- rank_math_capability_checked: BLOCKED_BY_ACCESS; rank_math_path_or_reason_not_used: Image/template ownership and Rank Math configuration unavailable.",MEASURED,P2,PAGE,CONFIRMED,INITIAL — inspect context and assign descriptive ALT only where the image conveys page information,pages/education/WP-32877.md
WP-32877,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/what-fabrics-need-a-base-coat/,WP-32877-F002,severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH,"#### WP-32877-F002

- severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH
- source_refs: supplied evidence (`schema_types: []`); SYS-004
- impact: No parsed structured-data type was reported, so lesson/media entity representation is unverified.
- recommendation: INITIAL — verify rendered output and central SEO/schema ownership before any markup decision.
- acceptance_criteria: Any schema matches visible content and has one verified owner.
- google_basis: GOOGLE_CONSISTENT; google_reference: https://developers.google.com/search/docs/appearance/structured-data/intro-structured-data
- seo_owner_current: UNKNOWN_NEEDS_VERIFICATION; seo_owner_target: RANK_MATH where capability is verified, otherwise documented central owner
- rank_math_capability_checked: BLOCKED_BY_ACCESS; rank_math_path_or_reason_not_used: Production configuration/modules unavailable.",MEASURED,P2,PAGE,CONFIRMED,INITIAL — verify rendered output and central SEO/schema ownership before any markup decision.,pages/education/WP-32877.md
WP-32878,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/test-the-stability-of-mariwork-colors-with-bleach/,WP-32878-F001,severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH,"#### WP-32878-F001

- severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH
- source_refs: supplied evidence (`images_missing_alt: 4`, `lazy_images: 1`); SYS-011
- impact: Four images lack ALT in the supplied snapshot; one image is lazy-loaded. Image purpose and whether the media is critical to understanding the test are unknown.
- recommendation: INITIAL — inspect each image in context, decide informative/decorative status, and verify lazy behavior for content-critical media before any change.
- acceptance_criteria: Image-role/ALT decisions and media loading behavior are documented; no fabricated descriptions.
- google_basis: GOOGLE_RECOMMENDED; google_reference: https://developers.google.com/search/docs/appearance/google-images
- seo_owner_current: CONTENT/UNKNOWN_NEEDS_VERIFICATION; seo_owner_target: CONTENT for ALT; PLATFORM or central template owner for loading behavior after verification
- rank_math_capability_checked: BLOCKED_BY_ACCESS; rank_math_path_or_reason_not_used: Image/template ownership and Rank Math configuration unavailable.",MEASURED,P2,PAGE,CONFIRMED,"INITIAL — inspect each image in context, decide informative/decorative status, and verify lazy behavior for content-critical media before any change.",pages/education/WP-32878.md
WP-32878,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/test-the-stability-of-mariwork-colors-with-bleach/,WP-32878-F002,severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH,"#### WP-32878-F002

- severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH
- source_refs: supplied evidence (`schema_types: []`); SYS-004
- impact: No parsed structured-data type was reported for this test lesson, leaving media/lesson representation unverified.
- recommendation: INITIAL — verify rendered HTML and central schema ownership; do not create unsupported test-result markup.
- acceptance_criteria: Any schema is supported by visible evidence and emitted once by a verified owner.
- google_basis: GOOGLE_CONSISTENT; google_reference: https://developers.google.com/search/docs/appearance/structured-data/intro-structured-data
- seo_owner_current: UNKNOWN_NEEDS_VERIFICATION; seo_owner_target: RANK_MATH where capability is verified, otherwise documented central owner
- rank_math_capability_checked: BLOCKED_BY_ACCESS; rank_math_path_or_reason_not_used: Production configuration/modules unavailable.",MEASURED,P2,PAGE,CONFIRMED,INITIAL — verify rendered HTML and central schema ownership,pages/education/WP-32878.md
WP-32879,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/felt-painting/,WP-32879-F001,severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH,"#### WP-32879-F001

- severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH
- source_refs: supplied evidence (`images_missing_alt: 1`); SYS-011
- impact: One image lacks ALT in the supplied snapshot; the image’s informative/decorative role is unknown.
- recommendation: INITIAL — inspect the image context and assign ALT only when informative; retain empty ALT when decorative.
- acceptance_criteria: Evidence-backed image-role decision and ALT output, without invented facts.
- google_basis: GOOGLE_RECOMMENDED; google_reference: https://developers.google.com/search/docs/appearance/google-images
- seo_owner_current: CONTENT/UNKNOWN_NEEDS_VERIFICATION; seo_owner_target: CONTENT for ALT decisions
- rank_math_capability_checked: BLOCKED_BY_ACCESS; rank_math_path_or_reason_not_used: Image/template ownership and Rank Math configuration unavailable.",MEASURED,P2,PAGE,CONFIRMED,INITIAL — inspect the image context and assign ALT only when informative,pages/education/WP-32879.md
WP-32879,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/felt-painting/,WP-32879-F002,severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH,"#### WP-32879-F002

- severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH
- source_refs: supplied evidence (`schema_types: []`); SYS-004
- impact: No parsed structured-data type was reported, so lesson/media representation is unverified.
- recommendation: INITIAL — verify rendered output and central schema ownership before any markup recommendation.
- acceptance_criteria: Any schema matches visible content and is emitted by one verified owner.
- google_basis: GOOGLE_CONSISTENT; google_reference: https://developers.google.com/search/docs/appearance/structured-data/intro-structured-data
- seo_owner_current: UNKNOWN_NEEDS_VERIFICATION; seo_owner_target: RANK_MATH where capability is verified, otherwise documented central owner
- rank_math_capability_checked: BLOCKED_BY_ACCESS; rank_math_path_or_reason_not_used: Production configuration/modules unavailable.",MEASURED,P2,PAGE,CONFIRMED,INITIAL — verify rendered output and central schema ownership before any markup recommendation.,pages/education/WP-32879.md
WP-32880,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/how-to-recognize-types-of-fabrics/,WP-32880-F001,severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH,"#### WP-32880-F001

- severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH
- source_refs: supplied evidence (`schema_types: []`); SYS-004
- impact: No parsed structured-data type was reported, leaving lesson/media representation unverified.
- recommendation: INITIAL — verify rendered output and one central SEO/schema owner; use only markup supported by visible content.
- acceptance_criteria: Any schema is visible-content-consistent and has no duplicate owner.
- google_basis: GOOGLE_CONSISTENT; google_reference: https://developers.google.com/search/docs/appearance/structured-data/intro-structured-data
- seo_owner_current: UNKNOWN_NEEDS_VERIFICATION; seo_owner_target: RANK_MATH where capability is verified, otherwise documented central owner
- rank_math_capability_checked: BLOCKED_BY_ACCESS; rank_math_path_or_reason_not_used: Production configuration/modules unavailable.",MEASURED,P2,PAGE,CONFIRMED,INITIAL — verify rendered output and one central SEO/schema owner,pages/education/WP-32880.md
WP-32880,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/how-to-recognize-types-of-fabrics/,WP-32880-F002,severity: P2; scope: PAGE; status: BLOCKED; evidence_class: OBSERVED; confidence: MEDIUM,"#### WP-32880-F002

- severity: P2; scope: PAGE; status: BLOCKED; evidence_class: OBSERVED; confidence: MEDIUM
- source_refs: supplied text excerpt; SYS-007
- impact: The supplied excerpt includes an instructional burn-test method, but its safety/context review, media rendering, and query intent evidence are unavailable.
- recommendation: INITIAL — obtain subject/content review and rendered-media evidence before content or query targeting decisions.
- acceptance_criteria: Instructional provenance/context and media output are documented; no Page+Query relation is inferred.
- google_basis: GOOGLE_CONSISTENT; google_reference: https://developers.google.com/search/docs/fundamentals/creating-helpful-content
- seo_owner_current: CONTENT/UNKNOWN_NEEDS_VERIFICATION; seo_owner_target: CONTENT
- rank_math_capability_checked: NOT_APPLICABLE_FOR_CONTENT_GAP; rank_math_path_or_reason_not_used: Concern is instructional evidence, not a verified Rank Math control.",OBSERVED,P2,PAGE,BLOCKED,INITIAL — obtain subject/content review and rendered-media evidence before content or query targeting decisions.,pages/education/WP-32880.md
WP-32881,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/mariwork-combinability-colors-cycle/,WP-32881-F001,severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH,"#### WP-32881-F001

- severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH
- source_refs: supplied evidence (`images_missing_alt: 3`); SYS-011
- impact: Three images lack ALT in the supplied snapshot; their informative/decorative roles are unknown.
- recommendation: INITIAL — inspect image context and assign descriptive ALT only for informative images; retain empty ALT for decorative images.
- acceptance_criteria: Each image receives an evidence-backed role decision and no fabricated description.
- google_basis: GOOGLE_RECOMMENDED; google_reference: https://developers.google.com/search/docs/appearance/google-images
- seo_owner_current: CONTENT/UNKNOWN_NEEDS_VERIFICATION; seo_owner_target: CONTENT for ALT decisions
- rank_math_capability_checked: BLOCKED_BY_ACCESS; rank_math_path_or_reason_not_used: Image/template ownership and Rank Math configuration unavailable.",MEASURED,P2,PAGE,CONFIRMED,INITIAL — inspect image context and assign descriptive ALT only for informative images,pages/education/WP-32881.md
WP-32881,education,https://www.mariwork.ir/academy/mariwork-one-minute-guides/lessons/mariwork-combinability-colors-cycle/,WP-32881-F002,severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH,"#### WP-32881-F002

- severity: P2; scope: PAGE; status: CONFIRMED; evidence_class: MEASURED; confidence: HIGH
- source_refs: supplied evidence (`schema_types: []`); SYS-004
- impact: No parsed structured-data type was reported, and the excerpt is truncated; lesson/media entity representation cannot be verified.
- recommendation: INITIAL — verify the complete rendered page and central schema ownership before any markup decision.
- acceptance_criteria: Any schema matches the complete visible page and is emitted by one verified owner.
- google_basis: GOOGLE_CONSISTENT; google_reference: https://developers.google.com/search/docs/appearance/structured-data/intro-structured-data
- seo_owner_current: UNKNOWN_NEEDS_VERIFICATION; seo_owner_target: RANK_MATH where capability is verified, otherwise documented central owner
- rank_math_capability_checked: BLOCKED_BY_ACCESS; rank_math_path_or_reason_not_used: Production configuration/modules unavailable.",MEASURED,P2,PAGE,CONFIRMED,INITIAL — verify the complete rendered page and central schema ownership before any markup decision.,pages/education/WP-32881.md
WP-32895,static,https://www.mariwork.ir/faq/,WP-32895-F001,No structured-data type observed for an FAQ page,"#### WP-32895-F001 — No structured-data type observed for an FAQ page
```yaml
severity: P2
scope: PAGE
status: CONFIRMED
evidence_class: OBSERVED
confidence: HIGH
source_refs: [""INPUT:evidence.schema_types"", ""INPUT:evidence.text_excerpt"", ""SYS-004""]
impact: The page's structured-data state and visible/schema consistency are unverified; FAQ rich-result eligibility is not inferred.
recommendation: INITIAL — independently validate question/answer content and assess supported structured data only if it represents visible content; use verified Rank Math ownership where applicable.
acceptance_criteria: Visible answers, selected type, ownership, and validation evidence are aligned; no invented FAQ entries.
google_basis: GOOGLE_CONSISTENT
google_reference: https://developers.google.com/search/docs/appearance/structured-data/faqpage
seo_owner_current: UNKNOWN_NEEDS_VERIFICATION
seo_owner_target: RANK_MATH where capability is verified; CONTENT for visible answers
rank_math_capability_checked: BLOCKED_BY_ACCESS
rank_math_path_or_reason_not_used: Installed modules/configuration unavailable
```",OBSERVED,P2,PAGE,CONFIRMED,INITIAL — independently validate question/answer content and assess supported structured data only if it represents visible content,pages/static/WP-32895.md
WP-33318,products,https://www.mariwork.ir/shop/%D8%B3%D8%AA-5-%D8%B1%D9%86%DA%AF-%D9%81%D9%84%D9%88%D8%B1%D8%B3%D9%86%D8%AA-%D9%85%D8%A7%D8%B1%DB%8C-%D9%88%D8%B1%DA%A9-30ml/,WP-33318-F001,No parsed structured-data types in supplied initial HTML evidence,"#### WP-33318-F001 — No parsed structured-data types in supplied initial HTML evidence
```yaml
severity: P1
scope: PAGE
status: CONFIRMED
evidence_class: OBSERVED
confidence: HIGH
source_refs: [""input.evidence.schema_types"", ""registry/SYSTEMIC-FINDINGS.md#SYS-004""]
seo_owner_current: UNKNOWN_NEEDS_VERIFICATION
seo_owner_target: RANK_MATH where capability is verified; otherwise UNKNOWN_NEEDS_VERIFICATION
rank_math_capability_checked: BLOCKED_BY_ACCESS
rank_math_path_or_reason_not_used: Production configuration and responsible output owner were not supplied.
google_basis: GOOGLE_CONSISTENT
google_reference: https://developers.google.com/search/docs/appearance/structured-data/intro-structured-data
```
**Evidence:** `schema_types: []`; no schema payload was identified. **Impact:** Bundle structured-data eligibility/consistency is unverified; no ranking or rich-result causation is claimed. **Recommendation:** INITIAL — verify output and ownership, then compare bundle/Offer facts with visible contents. **Acceptance criteria:** Owner, current output, verified facts, conflicts and regression cases are recorded before any decision.",OBSERVED,P1,PAGE,CONFIRMED,,pages/products/WP-33318.md
WP-33319,products,https://www.mariwork.ir/shop/six-color-set-30ml/,WP-33319-F001,No parsed structured-data types in supplied initial HTML evidence,"#### WP-33319-F001 — No parsed structured-data types in supplied initial HTML evidence
```yaml
severity: P1
scope: PAGE
status: CONFIRMED
evidence_class: OBSERVED
confidence: HIGH
source_refs: [""input.evidence.schema_types"", ""registry/SYSTEMIC-FINDINGS.md#SYS-004""]
seo_owner_current: UNKNOWN_NEEDS_VERIFICATION
seo_owner_target: RANK_MATH where capability is verified; otherwise UNKNOWN_NEEDS_VERIFICATION
rank_math_capability_checked: BLOCKED_BY_ACCESS
rank_math_path_or_reason_not_used: Production configuration and responsible output owner were not supplied.
google_basis: GOOGLE_CONSISTENT
google_reference: https://developers.google.com/search/docs/appearance/structured-data/intro-structured-data
```
**Evidence:** `schema_types: []`; no schema payload was identified. **Impact:** Bundle structured-data eligibility/consistency is unverified; no ranking or rich-result causation is claimed. **Recommendation:** INITIAL — verify output and ownership, then compare bundle/Offer facts with visible contents. **Acceptance criteria:** Owner, current output, verified facts, conflicts and regression cases are recorded before any decision.",OBSERVED,P1,PAGE,CONFIRMED,,pages/products/WP-33319.md
WP-33320,products,https://www.mariwork.ir/shop/eight-color-set-30ml/,WP-33320-F001,No parsed structured-data types in supplied initial HTML evidence,"#### WP-33320-F001 — No parsed structured-data types in supplied initial HTML evidence
```yaml
severity: P1
scope: PAGE
status: CONFIRMED
evidence_class: OBSERVED
confidence: HIGH
source_refs: [""input.evidence.schema_types"", ""registry/SYSTEMIC-FINDINGS.md#SYS-004""]
seo_owner_current: UNKNOWN_NEEDS_VERIFICATION
seo_owner_target: RANK_MATH where capability is verified; otherwise UNKNOWN_NEEDS_VERIFICATION
rank_math_capability_checked: BLOCKED_BY_ACCESS
rank_math_path_or_reason_not_used: Production configuration and responsible output owner were not supplied.
google_basis: GOOGLE_CONSISTENT
google_reference: https://developers.google.com/search/docs/appearance/structured-data/intro-structured-data
```
**Evidence:** `schema_types: []`; no schema payload was identified. **Impact:** Bundle structured-data eligibility/consistency is unverified; no ranking or rich-result causation is claimed. **Recommendation:** INITIAL — verify output and ownership, then compare bundle/Offer facts with visible contents. **Acceptance criteria:** Owner, current output, verified facts, conflicts and regression cases are recorded before any decision.",OBSERVED,P1,PAGE,CONFIRMED,,pages/products/WP-33320.md
